NH투자증권(005940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-11,8532,8723,8427,8714,1510595,1111259.0,122116369.0
2005-01-12,8714,8714,8312,8370,963397,1067297.0,122116369.0
2005-01-13,8436,8484,8254,8465,988865,1079509.0,122116369.0
2005-01-14,8293,9001,8293,9002,2339079,1147894.0,122116369.0
2005-01-17,9288,9336,9068,9174,2943259,1169875.0,122116369.0
2005-01-18,9241,9241,9040,9050,1775300,1154000.0,122116369.0
2005-01-19,9097,9145,8838,8877,2097053,1132019.0,122116369.0
2005-01-20,8810,8877,8609,8638,1297506,1101490.0,122116369.0
2005-01-21,8618,8829,8475,8714,1171302,1111259.0,122116369.0
2005-01-24,8685,9011,8685,9011,1622187,1149115.0,122116369.0
2005-01-25,9020,9145,8838,9030,1198886,1151557.0,122116369.0
2005-01-26,9193,9547,9097,9519,2672102,1213837.0,122116369.0
2005-01-27,9815,10342,9672,9768,6663650,1245587.0,122116369.0
2005-01-28,9815,9911,9336,9509,4419192,1212616.0,122116369.0
2005-01-31,9576,9719,9375,9576,2426850,1221164.0,122116369.0
2005-02-01,9490,9576,9317,9337,1701902,1190635.0,122116369.0
2005-02-02,9403,9624,9356,9576,1277630,1221164.0,122116369.0
2005-02-03,9576,9719,9442,9481,1217511,1208952.0,122116369.0
2005-02-04,9480,9719,9451,9624,1285606,1227270.0,122116369.0
2005-02-07,9863,9959,9624,9816,1782756,1251693.0,122116369.0
2005-02-11,9672,9911,9624,9911,1033298,1263904.0,122116369.0
2005-02-14,10055,10198,9911,10151,1665933,1294434.0,122116369.0
2005-02-15,10150,10629,10150,10438,2649694,1331068.0,122116369.0
2005-02-16,10629,10677,10246,10342,1634030,1318857.0,122116369.0
2005-02-17,10342,10438,10150,10247,898397,1306645.0,122116369.0
2005-02-18,10150,10533,10102,10438,1230024,1331068.0,122116369.0
2005-02-21,10821,10916,10533,10534,2110916,1343280.0,122116369.0
2005-02-22,10629,10677,10007,10055,1606699,1282222.0,122116369.0
2005-02-23,9863,10007,9719,9768,1226840,1245587.0,122116369.0
2005-02-24,9767,10150,9767,10055,1560289,1282222.0,122116369.0
2005-02-25,10150,10581,10150,10342,2175170,1318857.0,122116369.0
2005-02-28,10773,11491,10581,11300,4774957,1440973.0,122116369.0
2005-03-02,11635,12305,11395,11731,5901719,1495926.0,122116369.0
2005-03-03,11635,11874,11204,11731,2752170,1495926.0,122116369.0
2005-03-04,11730,11778,11300,11348,1888069,1447079.0,122116369.0
2005-03-07,11443,11635,10773,11061,3700080,1410444.0,122116369.0
2005-03-08,11252,11300,10581,10821,2828681,1379915.0,122116369.0
2005-03-09,10629,11012,10581,10965,1889734,1398232.0,122116369.0
2005-03-10,11156,11300,10916,11108,3171083,1416550.0,122116369.0
2005-03-11,11156,11635,11060,11300,3847472,1440973.0,122116369.0
2005-03-14,11300,11395,11012,11013,1906459,1404338.0,122116369.0
2005-03-15,11156,11252,10246,10247,3729497,1306645.0,122116369.0
2005-03-16,10102,10246,9672,10151,2743751,1294434.0,122116369.0
2005-03-17,9863,10102,9576,9672,3511491,1233375.0,122116369.0
2005-03-18,9624,9959,9624,9768,2461755,1245587.0,122116369.0
2005-03-21,9767,10007,9672,9864,1772773,1257799.0,122116369.0
2005-03-22,9863,10055,9863,9864,1362595,1257799.0,122116369.0
2005-03-23,9767,9815,9537,9538,1652343,1216279.0,122116369.0
2005-03-24,9672,9719,9193,9289,1939549,1184529.0,122116369.0
2005-03-25,9288,9432,9241,9433,1245710,1202846.0,122116369.0
2005-03-28,9480,9767,9480,9576,1608009,1221164.0,122116369.0
2005-03-29,9624,9672,9288,9289,1648007,1184529.0,122116369.0
2005-03-30,9145,9193,8953,9117,1161368,1162548.0,122116369.0
2005-03-31,9288,9327,9145,9145,1224927,1166211.0,122116369.0
2005-04-01,9001,9624,9001,9576,1753479,1221164.0,122116369.0
2005-04-04,9528,9547,9384,9385,616129,1196740.0,122116369.0
2005-04-06,9480,9576,9336,9528,1128009,1215058.0,122116369.0
2005-04-07,9509,10246,9509,10055,2999540,1282222.0,122116369.0
2005-04-08,10342,10677,10055,10151,3604545,1294434.0,122116369.0
2005-04-11,10055,10055,9815,9864,934062,1257799.0,122116369.0
2005-04-12,9815,10007,9815,9816,846947,1251693.0,122116369.0
2005-04-13,9863,10007,9719,9720,917160,1239481.0,122116369.0
2005-04-14,9576,9624,9336,9337,1292555,1311510.0,134513863.0
2005-04-15,9212,9336,9078,9337,1193436,1311510.0,134513863.0
2005-04-18,9001,9145,8877,8887,1184703,1248289.0,134513863.0
2005-04-19,8953,9068,8867,8896,1572386,1249634.0,134513863.0
2005-04-20,9001,9107,8905,8925,971346,1253669.0,134513863.0
2005-04-21,8628,8819,8570,8753,1025058,1229457.0,134513863.0
2005-04-22,9001,9068,8752,8753,1031972,1229457.0,134513863.0
2005-04-25,8618,8858,8580,8686,611601,1220041.0,134513863.0
2005-04-26,8752,8762,8436,8437,821963,1185067.0,134513863.0
2005-04-27,8283,8312,8149,8169,967384,1147403.0,134513863.0
2005-04-28,8178,8273,7852,7853,1539481,1103014.0,134513863.0
2005-04-29,7622,7766,7421,7498,2127366,1053244.0,134513863.0
2005-05-02,7574,7699,7574,7661,1169469,1076111.0,134513863.0
2005-05-03,7641,7785,7565,7565,1259601,1062660.0,134513863.0
2005-05-04,7603,7890,7603,7853,1832844,1103014.0,134513863.0
2005-05-06,7900,8168,7814,8169,1010086,1147403.0,134513863.0
2005-05-09,8149,8187,7996,8130,935446,1142023.0,134513863.0
2005-05-10,8235,8312,8168,8197,859095,1151439.0,134513863.0
2005-05-11,8063,8101,7900,7900,678117,1109739.0,134513863.0
2005-05-12,7938,8063,7871,8063,602135,1132607.0,134513863.0
2005-05-13,7948,8302,7910,8264,1356897,1160855.0,134513863.0
2005-05-16,8369,8551,8340,8446,1221250,1186412.0,134513863.0
2005-05-17,8618,8676,8302,8351,915320,1172961.0,134513863.0
2005-05-18,8446,8762,8360,8705,1231404,1222731.0,134513863.0
2005-05-19,8905,9250,8829,9164,2476599,1287298.0,134513863.0
2005-05-20,9145,9212,8972,9097,839848,1277882.0,134513863.0
2005-05-23,9212,9365,9126,9346,971233,1312855.0,134513863.0
2005-05-24,9375,9403,9241,9279,682889,1303439.0,134513863.0
2005-05-25,9375,9375,8934,8954,1233807,1257705.0,134513863.0
2005-05-26,8886,9126,8877,9126,1291979,1281917.0,134513863.0
2005-05-27,9269,9336,9183,9270,1187470,1302094.0,134513863.0
2005-05-30,9241,9365,9241,9299,866956,1306130.0,134513863.0
2005-05-31,9288,9327,8982,9069,1244531,1273846.0,134513863.0
2005-06-01,8963,9107,8925,9069,914554,1273846.0,134513863.0
2005-06-02,9193,9499,9193,9413,2420311,1322271.0,134513863.0
2005-06-03,9480,9490,9327,9413,716360,1322271.0,134513863.0
2005-06-07,9336,9672,9202,9576,1203554,1345139.0,134513863.0
2005-06-08,9547,9672,9480,9500,803081,1334378.0,134513863.0
2005-06-09,9499,10007,9490,9959,2352850,1398944.0,134513863.0
2005-06-10,10150,10150,9815,9864,956119,1385493.0,134513863.0
2005-06-13,10007,10342,9863,9959,1238380,1398944.0,134513863.0
2005-06-14,9911,9959,9432,9433,1793916,1324962.0,134513863.0
2005-06-15,9537,10533,9480,10534,3968287,1479652.0,134513863.0
2005-06-16,10390,10533,9959,10199,3010998,1432573.0,134513863.0
2005-06-17,10342,10390,10007,10247,1731829,1439298.0,134513863.0
2005-06-20,10198,10342,9719,9768,1501363,1372041.0,134513863.0
2005-06-21,9624,10007,9624,9768,2410612,1372041.0,134513863.0
2005-06-22,9815,10486,9767,10103,2740717,1419121.0,134513863.0
2005-06-23,10150,10390,10102,10199,1619588,1432573.0,134513863.0
2005-06-24,9959,10150,9815,10055,1520126,1412396.0,134513863.0
2005-06-27,9863,9959,9767,9864,937816,1385493.0,134513863.0
2005-06-28,9815,10055,9719,9768,1365454,1372041.0,134513863.0
2005-06-29,10007,10150,9767,9816,1851159,1378767.0,134513863.0
2005-06-30,9767,10150,9767,9959,1611826,1398944.0,134513863.0
2005-07-01,9863,10438,9815,10390,2139949,1459475.0,134513863.0
2005-07-04,10533,10821,10438,10582,2064573,1486378.0,134513863.0
2005-07-05,10581,10629,10390,10438,1000220,1466201.0,134513863.0
2005-07-06,10629,10629,10390,10438,1140913,1466201.0,134513863.0
2005-07-07,10198,10581,10198,10390,1208153,1459475.0,134513863.0
2005-07-08,10438,10486,10102,10151,1131451,1425847.0,134513863.0
2005-07-11,10438,10677,10342,10534,1632014,1479652.0,134513863.0
2005-07-12,10773,11012,10629,10630,2082575,1493104.0,134513863.0
2005-07-13,10725,10964,10581,10917,1565598,1533458.0,134513863.0
2005-07-14,11060,11156,10821,10917,2055433,1533458.0,134513863.0
2005-07-15,10916,11060,10773,10821,1760570,1520007.0,134513863.0
2005-07-18,10773,10964,10725,10773,833939,1513281.0,134513863.0
2005-07-19,10677,10964,10390,10965,3380243,1540184.0,134513863.0
2005-07-20,10964,11970,10869,11061,8694357,1553635.0,134513863.0
2005-07-21,11395,11491,10869,10965,3880101,1540184.0,134513863.0
2005-07-22,10725,10869,10438,10773,2971466,1513281.0,134513863.0
2005-07-25,10677,11300,10677,11300,2708734,1587264.0,134513863.0
2005-07-26,11156,12018,11156,11539,4290403,1620892.0,134513863.0
2005-07-27,11683,11683,11204,11587,2460062,1627618.0,134513863.0
2005-07-28,11778,11970,11587,11683,2621663,1641069.0,134513863.0
2005-07-29,11874,11970,11635,11875,2118991,1667972.0,134513863.0
2005-08-01,11874,11874,11539,11731,1130727,1647795.0,134513863.0
2005-08-02,11683,11826,11491,11539,1479907,1620892.0,134513863.0
2005-08-03,11683,11922,11395,11396,2542090,1600715.0,134513863.0
2005-08-04,11491,11539,10725,10725,3410455,1506555.0,134513863.0
2005-08-05,10438,10629,10198,10247,2082285,1439298.0,134513863.0
2005-08-08,10055,10390,10007,10151,1457122,1425847.0,134513863.0
2005-08-09,10102,10773,10055,10773,2436879,1513281.0,134513863.0
2005-08-10,10916,11204,10869,11108,2405751,1560361.0,134513863.0
2005-08-11,11012,11539,11012,11539,1891960,1620892.0,134513863.0
2005-08-12,11683,11730,11300,11444,1748180,1607441.0,134513863.0
2005-08-16,11491,11730,11252,11252,2693902,1580538.0,134513863.0
2005-08-17,11012,11252,10821,11204,2074867,1573812.0,134513863.0
2005-08-18,11395,11491,10869,10917,2984476,1533458.0,134513863.0
2005-08-19,10725,11060,10581,10965,1982579,1540184.0,134513863.0
2005-08-22,10916,11300,10821,11300,1394904,1587264.0,134513863.0
2005-08-23,11204,11443,11108,11348,1710441,1593989.0,134513863.0
2005-08-24,11347,11443,11012,11108,2465753,1560361.0,134513863.0
2005-08-25,10821,11156,10773,10917,1480648,1533458.0,134513863.0
2005-08-26,10821,11012,10438,10438,1613520,1466201.0,134513863.0
2005-08-29,10150,10294,9815,9816,1437399,1378767.0,134513863.0
2005-08-30,10102,10246,9911,10055,1610365,1412396.0,134513863.0
2005-08-31,9815,10294,9815,10199,1291955,1432573.0,134513863.0
2005-09-01,10438,10821,10342,10678,2093836,1499830.0,134513863.0
2005-09-02,10677,10773,10390,10630,1912448,1493104.0,134513863.0
2005-09-05,10725,10773,10390,10438,1113427,1466201.0,134513863.0
2005-09-06,10533,10916,10533,10678,1900881,1499830.0,134513863.0
2005-09-07,11012,11204,10916,11204,2538031,1573812.0,134513863.0
2005-09-08,11395,11395,11012,11108,2105057,1560361.0,134513863.0
2005-09-09,11108,11730,11060,11731,3729599,1647795.0,134513863.0
2005-09-12,12066,12880,11970,12593,8339644,1768857.0,134513863.0
2005-09-13,12688,12688,12161,12258,2999206,1721777.0,134513863.0
2005-09-14,12209,13215,12066,13215,5640183,1856291.0,134513863.0
2005-09-15,12975,13406,12640,12880,4196409,1809211.0,134513863.0
2005-09-16,13119,13263,12736,12928,3620872,1815937.0,134513863.0
2005-09-20,13406,13406,12975,13024,2940391,1829389.0,134513863.0
2005-09-21,12736,13119,12688,12976,2151674,1822663.0,134513863.0
2005-09-22,12784,13263,12736,13167,1970880,1849566.0,134513863.0
2005-09-23,13550,13981,13167,13167,6613610,1849566.0,134513863.0
2005-09-26,13406,14364,13311,14317,4721236,2010982.0,134513863.0
2005-09-27,14364,14651,14029,14604,4477178,2051336.0,134513863.0
2005-09-28,14699,14986,14508,14939,5041098,2098416.0,134513863.0
2005-09-29,14891,14986,14508,14652,3343577,2058062.0,134513863.0
2005-09-30,14699,14795,13933,14029,3726786,1970628.0,134513863.0
2005-10-04,13981,14412,13981,14269,2498809,2004257.0,134513863.0
2005-10-05,14077,14555,13789,13790,2542479,1937000.0,134513863.0
2005-10-06,13502,13646,13311,13311,3004275,1869743.0,134513863.0
2005-10-07,13167,13646,13167,13263,2659812,1863017.0,134513863.0
2005-10-10,13358,14029,13358,13981,2454755,1963902.0,134513863.0
2005-10-11,13837,14316,13789,14317,2806043,2010982.0,134513863.0
2005-10-12,14364,14412,13694,13742,2454943,1930274.0,134513863.0
2005-10-13,13598,13741,13263,13550,2446493,1903371.0,134513863.0
2005-10-14,13646,13741,13023,13119,2631067,1842840.0,134513863.0
2005-10-17,13215,13358,12736,12832,2017897,1802486.0,134513863.0
2005-10-18,12927,13167,12880,12976,2451089,1822663.0,134513863.0
2005-10-19,12784,12832,12257,12401,2375681,1741955.0,134513863.0
2005-10-20,12688,12784,12449,12449,1707549,1748680.0,134513863.0
2005-10-21,12209,13358,12209,13311,3087941,1869743.0,134513863.0
2005-10-24,13406,13502,13119,13263,2025950,1863017.0,134513863.0
2005-10-25,13598,13789,13263,13311,2475947,1869743.0,134513863.0
2005-10-26,13550,14029,13263,13838,2969971,1943725.0,134513863.0
2005-10-27,13741,14077,13550,13550,2542943,1903371.0,134513863.0
2005-10-28,13263,13358,12880,12976,2238313,1822663.0,134513863.0
2005-10-31,13311,13454,13071,13167,1966641,1849566.0,134513863.0
2005-11-01,13263,14077,13215,13933,3477935,1957177.0,134513863.0
2005-11-02,14077,14268,13837,14077,2613238,1977354.0,134513863.0
2005-11-03,14364,14412,14077,14221,2017801,1997531.0,134513863.0
2005-11-04,14460,14747,14268,14412,2587118,2024434.0,134513863.0
2005-11-07,14555,14651,14220,14604,1795830,2051336.0,134513863.0
2005-11-08,14747,14843,14508,14700,1779126,2064788.0,134513863.0
2005-11-09,14651,14795,14268,14460,2085637,2031159.0,134513863.0
2005-11-10,14651,15417,14555,15370,4887816,2158948.0,134513863.0
2005-11-11,15752,15944,15513,15801,3446604,2219479.0,134513863.0
2005-11-14,15992,16183,15657,15849,3173354,2226204.0,134513863.0
2005-11-15,15800,16375,15705,16328,3249591,2293461.0,134513863.0
2005-11-16,16279,16902,16183,16806,2883518,2360718.0,134513863.0
2005-11-17,17045,17428,16662,17046,3235113,2394347.0,134513863.0
2005-11-18,17333,17716,17141,17572,3699101,2468329.0,134513863.0
2005-11-21,17668,17811,17237,17429,2537657,2448152.0,134513863.0
2005-11-22,17428,17428,16662,16663,3490241,2340541.0,134513863.0
2005-11-23,16902,19152,16902,19153,7888553,2690277.0,134513863.0
2005-11-24,19487,20445,19008,19631,6962862,2757534.0,134513863.0
2005-11-25,19727,20062,19487,20062,2865593,2818065.0,134513863.0
2005-11-28,19966,20110,19631,19631,2918766,2757534.0,134513863.0
2005-11-29,19152,19774,18865,19488,2868169,2737357.0,134513863.0
2005-11-30,19487,21690,19487,20924,6154493,2939128.0,134513863.0
2005-12-01,20732,21594,20493,21547,3548657,3026562.0,134513863.0
2005-12-02,22312,22360,20924,21068,4671671,2959305.0,134513863.0
2005-12-05,21163,22887,20924,22887,4550812,3214881.0,134513863.0
2005-12-06,22743,23653,22408,22935,5774261,3221607.0,134513863.0
2005-12-07,22935,23509,22695,23127,4619636,3248510.0,134513863.0
2005-12-08,23270,24515,23270,24228,6944872,3403201.0,134513863.0
2005-12-09,24036,24611,23701,23845,3416705,3349395.0,134513863.0
2005-12-12,23988,24180,23461,23749,4506288,3335944.0,134513863.0
2005-12-13,23557,24227,23270,23749,5626178,3335944.0,134513863.0
2005-12-14,24180,24275,23174,23366,4709268,3282138.0,134513863.0
2005-12-15,23461,23749,22983,23079,3929709,3241784.0,134513863.0
2005-12-16,22456,23844,22121,23222,5585212,3261961.0,134513863.0
2005-12-19,22935,23461,22935,23318,2879362,3275413.0,134513863.0
2005-12-20,23126,24132,23126,23414,3461647,3288864.0,134513863.0
2005-12-21,23557,23940,23557,23845,2649043,3349395.0,134513863.0
2005-12-22,24419,24515,23318,23366,4537397,3282138.0,134513863.0
2005-12-23,23509,23605,22743,23558,2395157,3309041.0,134513863.0
2005-12-26,23461,23653,22647,22648,2800834,3181253.0,134513863.0
2005-12-27,22600,23030,21881,22025,3384086,3093819.0,134513863.0
2005-12-28,22025,23653,21738,23510,4511411,3302315.0,134513863.0
2005-12-29,23749,24850,23509,24324,5590574,3416652.0,134513863.0
2006-01-02,24706,25903,24036,25329,5767357,3557892.0,134513863.0
2006-01-03,25233,25472,24563,25425,2998982,3571343.0,134513863.0
2006-01-04,25712,25760,24371,24372,2905060,3423378.0,134513863.0
2006-01-05,24419,24850,23749,24659,3292105,3463732.0,134513863.0
2006-01-06,24658,24802,24180,24467,2152719,3436829.0,134513863.0
2006-01-09,24467,25520,24275,24515,4230472,3443555.0,134513863.0
2006-01-10,24611,24898,23797,23845,2777969,3349395.0,134513863.0
2006-01-11,23844,24180,23174,23366,2511530,3282138.0,134513863.0
2006-01-12,23413,23892,23270,23318,2172174,3275413.0,134513863.0
2006-01-13,23174,24754,23078,24755,2761080,3477183.0,134513863.0
2006-01-16,25041,25520,24611,24707,3769590,3470458.0,134513863.0
2006-01-17,24706,24898,22887,22983,4556182,3228333.0,134513863.0
2006-01-18,22695,22887,20684,21547,6051537,3026562.0,134513863.0
2006-01-19,21738,22025,21163,21164,3783731,2972756.0,134513863.0
2006-01-20,21211,21690,18817,18865,5723460,2649923.0,134513863.0
2006-01-23,18290,19296,17189,17716,6495970,2488506.0,134513863.0
2006-01-24,18242,19391,17524,19296,5317838,2710454.0,134513863.0
2006-01-25,19631,20588,19248,19727,5039858,2770986.0,134513863.0
2006-01-26,19870,20541,19344,20541,3200364,2885322.0,134513863.0
2006-01-27,21163,21498,20828,21451,2953814,3013111.0,134513863.0
2006-01-31,21355,21642,21067,21403,2028458,2961685.0,132513863.0
2006-02-01,20972,21163,19583,19727,3133562,2729786.0,132513863.0
2006-02-02,20205,20349,18817,19057,4540002,2637026.0,132513863.0
2006-02-03,18386,18530,17476,17525,4204235,2425004.0,132513863.0
2006-02-06,17428,18338,17380,18339,4337207,2537640.0,132513863.0
2006-02-07,18194,18386,17285,17477,3439493,2418378.0,132513863.0
2006-02-08,17333,17955,16423,16423,3925023,2272613.0,132513863.0
2006-02-09,16997,17333,16806,17094,3346518,2365372.0,132513863.0
2006-02-10,16854,18386,16710,18195,4678374,2517763.0,132513863.0
2006-02-13,18434,19152,18051,18530,5100216,2564143.0,132513863.0
2006-02-14,18338,18913,17955,18865,2757967,2610523.0,132513863.0
2006-02-15,19439,19487,17668,17668,3502789,2444881.0,132513863.0
2006-02-16,17907,19008,17620,18626,3196590,2577395.0,132513863.0
2006-02-17,18961,19344,18577,19344,2899974,2676780.0,132513863.0
2006-02-20,21067,22169,20636,21690,7749706,3001439.0,132513863.0
2006-02-21,21642,22169,21019,21930,4923489,3034567.0,132513863.0
2006-02-22,21642,22025,20876,21642,4471794,2994813.0,132513863.0
2006-02-23,21977,22264,21690,22025,3283591,3047819.0,132513863.0
2006-02-24,21786,22025,21259,21690,2395147,3001439.0,132513863.0
2006-02-27,21738,22791,21594,22600,3434602,3127327.0,132513863.0
2006-02-28,22743,22839,22216,22456,2231340,3107450.0,132513863.0
2006-03-02,22456,22600,21642,21642,2374723,2994813.0,132513863.0
2006-03-03,21450,21642,20301,20350,4434759,2815920.0,132513863.0
2006-03-06,20349,20828,20301,20685,2041170,2862299.0,132513863.0
2006-03-07,20205,20397,19631,19631,2422673,2716534.0,132513863.0
2006-03-08,19391,20349,19391,20302,3007404,2809294.0,132513863.0
2006-03-09,20445,21163,20349,20876,2695379,2888802.0,132513863.0
2006-03-10,20972,21307,20588,21164,2128404,2928556.0,132513863.0
2006-03-13,21498,21642,21115,21403,1570089,2961685.0,132513863.0
2006-03-14,21450,21498,20924,21355,1645537,2955059.0,132513863.0
2006-03-15,21738,21881,20876,20924,2185998,2895428.0,132513863.0
2006-03-16,21067,21307,20253,20350,1885441,2815920.0,132513863.0
2006-03-17,20349,20588,19966,20445,1572106,2829171.0,132513863.0
2006-03-20,20349,21259,20349,21211,1762460,2935182.0,132513863.0
2006-03-21,21355,21402,20684,20685,1583926,2862299.0,132513863.0
2006-03-22,20349,20493,19870,19919,1805233,2756288.0,132513863.0
2006-03-23,20301,20349,19296,19727,1453493,2729786.0,132513863.0
2006-03-24,19535,20158,19008,20110,2036143,2782791.0,132513863.0
2006-03-27,19918,20205,19775,20014,1343685,2769540.0,132513863.0
2006-03-28,19775,20158,19727,19775,1415246,2736411.0,132513863.0
2006-03-29,19391,20062,19296,19679,1692967,2723160.0,132513863.0
2006-03-30,19775,19870,19344,19344,1625218,2676780.0,132513863.0
2006-03-31,19344,20684,19200,20493,2429267,2835797.0,132513863.0
2006-04-03,20732,21833,20684,21642,2746027,2994813.0,132513863.0
2006-04-04,21690,22216,21211,21594,2409464,2988188.0,132513863.0
2006-04-05,21833,22169,21690,21738,2013728,3008065.0,132513863.0
2006-04-06,22025,22121,21450,21690,1592650,3001439.0,132513863.0
2006-04-07,21690,22408,21546,22217,1953185,3074322.0,132513863.0
2006-04-10,22025,22312,21881,22169,1162886,3067696.0,132513863.0
2006-04-11,22264,22408,21402,21690,2190028,3001439.0,132513863.0
2006-04-12,21402,22073,21355,21882,1345430,3027942.0,132513863.0
2006-04-13,22073,22839,21881,22839,2536305,3160456.0,132513863.0
2006-04-14,23078,23605,23030,23462,3539695,3246590.0,132513863.0
2006-04-17,23701,23701,22839,23222,1917784,3213461.0,132513863.0
2006-04-18,22983,23461,22791,23318,2007348,3226713.0,132513863.0
2006-04-19,23940,24227,23366,23414,3061893,3239964.0,132513863.0
2006-04-20,23509,23605,22408,22504,2595379,3114076.0,132513863.0
2006-04-21,22791,23270,22408,22887,2605994,3167081.0,132513863.0
2006-04-24,22647,22839,22025,22025,1930551,3047819.0,132513863.0
2006-04-25,21881,22408,21546,22025,1579950,3047819.0,132513863.0
2006-04-26,22025,22695,21738,22696,1820620,3140579.0,132513863.0
2006-04-27,22983,23318,22791,23270,1803227,3220087.0,132513863.0
2006-04-28,23078,23126,22025,22121,2252293,3061070.0,132513863.0
2006-05-02,22121,22264,21642,21930,1487749,3034567.0,132513863.0
2006-05-03,22312,22695,21690,21690,2005574,3001439.0,132513863.0
2006-05-04,21738,22695,21355,22696,2087272,3140579.0,132513863.0
2006-05-08,23126,23366,22743,22744,1885161,3147204.0,132513863.0
2006-05-09,22695,22839,22312,22313,1248322,3087573.0,132513863.0
2006-05-10,22312,22695,21786,22025,1625664,3047819.0,132513863.0
2006-05-11,21881,22647,21881,22600,1345019,3127327.0,132513863.0
2006-05-12,21977,22312,21690,22313,1999957,3087573.0,132513863.0
2006-05-15,21642,21690,20924,20972,3181446,2902054.0,132513863.0
2006-05-16,21163,21211,19439,19871,3156322,2749663.0,132513863.0
2006-05-17,20014,20158,19822,20062,1660041,2776165.0,132513863.0
2006-05-18,18865,19152,18482,18626,2981537,2577395.0,132513863.0
2006-05-19,18482,19344,18338,19344,2576568,2676780.0,132513863.0
2006-05-22,19344,19391,18530,18769,2026721,2597272.0,132513863.0
2006-05-23,18194,19344,18194,19344,2117164,2676780.0,132513863.0
2006-05-24,19200,19918,18961,19727,2519576,2729786.0,132513863.0
2006-05-25,19775,19822,19152,19248,1619189,2663529.0,132513863.0
2006-05-26,19727,19918,19535,19775,1608910,2736411.0,132513863.0
2006-05-29,20110,20301,19822,20206,1559081,2796043.0,132513863.0
2006-05-30,20110,20158,19104,19296,2019878,2670154.0,132513863.0
2006-06-01,18961,19104,18386,18386,1421170,2544266.0,132513863.0
2006-06-02,18865,18865,18194,18674,1449584,2584020.0,132513863.0
2006-06-05,18673,18769,18051,18482,1227455,2557518.0,132513863.0
2006-06-07,17763,17955,17380,17716,2232070,2451506.0,132513863.0
2006-06-08,17716,18194,17237,17429,2003174,2411752.0,132513863.0
2006-06-09,17859,17907,17285,17812,1738222,2464758.0,132513863.0
2006-06-12,17620,18051,17428,18003,1242906,2491261.0,132513863.0
2006-06-13,17476,17572,16806,17094,2254411,2365372.0,132513863.0
2006-06-14,16854,17763,16758,17572,2054021,2431629.0,132513863.0
2006-06-15,17763,17907,17237,17429,1450394,2411752.0,132513863.0
2006-06-16,18099,18434,17955,18243,1884030,2524389.0,132513863.0
2006-06-19,17955,18147,17716,18147,1177755,2511138.0,132513863.0
2006-06-20,17907,18051,17572,17812,887062,2464758.0,132513863.0
2006-06-21,17859,17955,17380,17716,831814,2451506.0,132513863.0
2006-06-22,18051,18051,17668,17716,1350003,2451506.0,132513863.0
2006-06-23,17524,17859,17285,17860,846809,2471384.0,132513863.0
2006-06-26,17716,18386,17620,18386,792265,2544266.0,132513863.0
2006-06-27,18386,18769,18147,18578,1458867,2570769.0,132513863.0
2006-06-28,18051,18386,18051,18339,530730,2537640.0,132513863.0
