LS산전(010120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-11,13550,13600,11900,12000,1822713,360000.0,30000000.0
2003-11-12,11850,12600,11300,12100,907482,363000.0,30000000.0
2003-11-13,12400,12550,11850,12150,876041,364500.0,30000000.0
2003-11-14,11950,13500,11950,13500,1072869,405000.0,30000000.0
2003-11-17,13300,13650,12900,13500,394552,405000.0,30000000.0
2003-11-18,13350,14300,13150,14000,733756,420000.0,30000000.0
2003-11-19,13500,13500,12500,12950,516550,388500.0,30000000.0
2003-11-20,12600,13000,11950,12750,698317,382500.0,30000000.0
2003-11-21,12800,13050,12200,12800,372830,384000.0,30000000.0
2003-11-24,12200,12500,10900,10900,548128,327000.0,30000000.0
2003-11-25,11100,11650,11100,11650,395934,349500.0,30000000.0
2003-11-26,11850,12400,11600,12400,308812,372000.0,30000000.0
2003-11-27,12350,13300,12000,12500,627572,375000.0,30000000.0
2003-11-28,12800,12850,12500,12800,213380,384000.0,30000000.0
2003-12-01,12850,13100,12550,12800,273060,384000.0,30000000.0
2003-12-02,13050,13200,12600,12750,292920,382500.0,30000000.0
2003-12-03,12700,13000,12150,12200,281061,366000.0,30000000.0
2003-12-04,12050,12300,11650,11900,291021,357000.0,30000000.0
2003-12-05,11700,11950,11450,11550,177652,346500.0,30000000.0
2003-12-08,11200,12100,11100,11900,320411,357000.0,30000000.0
2003-12-09,12000,12050,11700,11950,243730,358500.0,30000000.0
2003-12-10,11550,12100,11500,12000,302633,360000.0,30000000.0
2003-12-11,12100,12100,11500,11500,269909,345000.0,30000000.0
2003-12-12,11800,12100,11700,11800,14017049,354000.0,30000000.0
2003-12-15,12000,12450,11650,11850,448932,355500.0,30000000.0
2003-12-16,11600,11650,11300,11450,349670,343500.0,30000000.0
2003-12-17,11400,11500,10900,11100,363789,333000.0,30000000.0
2003-12-18,10900,11450,10700,11100,251300,333000.0,30000000.0
2003-12-19,11250,11350,10800,10800,183720,324000.0,30000000.0
2003-12-22,10600,11050,10600,10700,162761,321000.0,30000000.0
2003-12-23,10750,11000,10400,10600,267990,318000.0,30000000.0
2003-12-24,10500,10900,10500,10850,230070,325500.0,30000000.0
2003-12-26,10700,11800,10600,11750,569530,352500.0,30000000.0
2003-12-29,11300,12300,11300,12150,502011,364500.0,30000000.0
2003-12-30,12400,12400,11950,12250,187966,367500.0,30000000.0
2004-01-02,12150,12800,12100,12550,252125,376500.0,30000000.0
2004-01-05,12450,12600,12250,12300,205778,369000.0,30000000.0
2004-01-06,12300,12600,11900,12500,155345,375000.0,30000000.0
2004-01-07,12300,13050,12300,12950,268740,388500.0,30000000.0
2004-01-08,12800,13100,12750,12850,201890,385500.0,30000000.0
2004-01-09,12850,13100,12650,12850,172858,385500.0,30000000.0
2004-01-12,12700,13100,12600,12800,317390,384000.0,30000000.0
2004-01-13,12700,12800,12200,12700,141430,381000.0,30000000.0
2004-01-14,12200,12700,12200,12300,292900,369000.0,30000000.0
2004-01-15,12350,12700,12300,12600,233940,378000.0,30000000.0
2004-01-16,12500,12800,11600,12500,323400,375000.0,30000000.0
2004-01-19,12500,13300,12500,13200,322859,396000.0,30000000.0
2004-01-20,13200,14000,13100,13800,424611,414000.0,30000000.0
2004-01-26,13800,14100,13550,14100,284820,423000.0,30000000.0
2004-01-27,14000,14250,13800,14000,263841,420000.0,30000000.0
2004-01-28,13650,14250,13650,14050,197774,421500.0,30000000.0
2004-01-29,14000,14900,13900,14900,521566,447000.0,30000000.0
2004-01-30,15000,15450,14550,14950,299301,448500.0,30000000.0
2004-02-02,15100,15150,14600,15150,186111,454500.0,30000000.0
2004-02-03,14950,15300,14500,14750,211321,442500.0,30000000.0
2004-02-04,14550,15650,14550,15650,327190,469500.0,30000000.0
2004-02-05,15700,15950,15200,15950,204958,478500.0,30000000.0
2004-02-06,16200,16200,15700,15750,172871,472500.0,30000000.0
2004-02-09,15800,16000,15600,15600,100880,468000.0,30000000.0
2004-02-10,15500,15600,15100,15500,155626,465000.0,30000000.0
2004-02-11,15500,16450,15500,16450,319401,493500.0,30000000.0
2004-02-12,16450,17100,16300,16900,335176,507000.0,30000000.0
2004-02-13,16900,16900,15800,15800,301076,474000.0,30000000.0
2004-02-16,15800,15800,15050,15450,337983,463500.0,30000000.0
2004-02-17,15500,16000,15400,15400,194840,462000.0,30000000.0
2004-02-18,15400,15900,15300,15850,186750,475500.0,30000000.0
2004-02-19,16000,16000,15600,15850,131900,475500.0,30000000.0
2004-02-20,15450,15700,15450,15600,90735,468000.0,30000000.0
2004-02-23,15700,15850,15500,15550,97040,466500.0,30000000.0
2004-02-24,15700,16100,15500,15550,149860,466500.0,30000000.0
2004-02-25,15600,15850,15500,15700,116060,471000.0,30000000.0
2004-02-26,15850,15950,15200,15600,134710,468000.0,30000000.0
2004-02-27,15750,15850,15250,15850,101583,475500.0,30000000.0
2004-03-02,15650,16000,15450,15450,92890,463500.0,30000000.0
2004-03-03,15450,15500,14750,14750,203947,442500.0,30000000.0
2004-03-04,14850,15150,14600,14800,192600,444000.0,30000000.0
2004-03-05,14800,15250,14250,15250,357330,457500.0,30000000.0
2004-03-08,15150,15300,14500,15000,291932,450000.0,30000000.0
2004-03-09,15000,15250,14800,15100,105070,453000.0,30000000.0
2004-03-10,15150,15150,14700,15050,95770,451500.0,30000000.0
2004-03-11,15000,15050,14500,14750,164950,442500.0,30000000.0
2004-03-12,14500,14650,13850,14350,202617,430500.0,30000000.0
2004-03-15,14450,14750,14300,14400,72080,432000.0,30000000.0
2004-03-16,14400,14400,14100,14400,67437,432000.0,30000000.0
2004-03-17,14500,15200,14300,15200,186967,456000.0,30000000.0
2004-03-18,15300,15400,14900,15350,109480,460500.0,30000000.0
2004-03-19,15350,15650,15050,15500,197429,465000.0,30000000.0
2004-03-22,15600,16100,15450,15600,315251,468000.0,30000000.0
2004-03-23,15700,16050,15500,16000,248990,480000.0,30000000.0
2004-03-24,16000,16300,15900,16300,856010,489000.0,30000000.0
2004-03-25,16400,16450,16200,16200,189310,486000.0,30000000.0
2004-03-26,16100,17050,16100,17000,331190,510000.0,30000000.0
2004-03-29,17000,17750,17000,17650,607842,529500.0,30000000.0
2004-03-30,17700,17950,17600,17700,493917,531000.0,30000000.0
2004-03-31,18450,18900,18000,18800,633795,564000.0,30000000.0
2004-04-01,18600,19000,18450,18950,463381,568500.0,30000000.0
2004-04-02,18950,20300,18700,19600,592419,588000.0,30000000.0
2004-04-06,20200,21200,20200,20650,657197,619500.0,30000000.0
2004-04-07,21000,21000,19700,20000,362156,600000.0,30000000.0
2004-04-08,19900,20450,19600,20100,267782,603000.0,30000000.0
2004-04-09,19850,19950,19500,19700,138080,591000.0,30000000.0
2004-04-12,19450,20350,19450,19800,294520,594000.0,30000000.0
2004-04-13,19900,20150,19200,19400,165852,582000.0,30000000.0
2004-04-14,19200,19700,19000,19500,147396,585000.0,30000000.0
2004-04-16,19400,19450,19050,19400,125230,582000.0,30000000.0
2004-04-19,19150,19800,18950,19800,190391,594000.0,30000000.0
2004-04-20,19900,21200,19850,21000,293490,630000.0,30000000.0
2004-04-21,20700,21250,20100,20600,171772,618000.0,30000000.0
2004-04-22,20450,20700,19850,19950,196334,598500.0,30000000.0
2004-04-23,20100,20350,19200,19400,347551,582000.0,30000000.0
2004-04-26,19450,19450,18400,18650,290710,559500.0,30000000.0
2004-04-27,18500,18800,18250,18600,247911,558000.0,30000000.0
2004-04-28,19100,19300,18400,18400,349442,552000.0,30000000.0
2004-04-29,18100,18600,17600,17650,289060,529500.0,30000000.0
2004-04-30,17150,17400,16650,16900,502625,507000.0,30000000.0
2004-05-03,17150,18350,17100,18350,250322,550500.0,30000000.0
2004-05-04,18550,19100,18350,18750,213736,562500.0,30000000.0
2004-05-06,19000,19000,17000,17800,181142,534000.0,30000000.0
2004-05-07,17450,17950,16750,17600,190360,528000.0,30000000.0
2004-05-10,17400,17400,15950,16300,249540,489000.0,30000000.0
2004-05-11,15750,17000,15350,16300,130506,489000.0,30000000.0
2004-05-12,16650,17600,16650,17450,486450,523500.0,30000000.0
2004-05-13,17400,17500,16800,17000,158510,510000.0,30000000.0
2004-05-14,17100,17400,16250,17000,206192,510000.0,30000000.0
2004-05-17,16900,17100,15400,16000,144400,480000.0,30000000.0
2004-05-18,15600,16200,15300,16000,186730,480000.0,30000000.0
2004-05-19,16200,17000,16000,16700,159305,501000.0,30000000.0
2004-05-20,16350,16500,15550,16100,133123,483000.0,30000000.0
2004-05-21,16100,16900,15800,16900,96440,507000.0,30000000.0
2004-05-24,17150,17200,16800,17000,143078,510000.0,30000000.0
2004-05-25,17100,17100,16200,16400,76080,492000.0,30000000.0
2004-05-27,16900,17250,16200,16350,236604,490500.0,30000000.0
2004-05-28,16500,16650,15950,16050,172777,481500.0,30000000.0
2004-05-31,16700,16850,16050,16100,210001,483000.0,30000000.0
2004-06-01,16200,17450,16200,17300,305560,519000.0,30000000.0
2004-06-02,17000,17800,16650,17650,280740,529500.0,30000000.0
2004-06-03,17800,17950,16600,17300,208838,519000.0,30000000.0
2004-06-04,17500,17500,17000,17000,96630,510000.0,30000000.0
2004-06-07,16950,17450,16850,17450,175942,523500.0,30000000.0
2004-06-08,17700,18150,17250,17250,237800,517500.0,30000000.0
2004-06-09,17300,17700,17150,17150,95691,514500.0,30000000.0
2004-06-10,17000,17150,16600,16650,193268,499500.0,30000000.0
2004-06-11,16850,16900,15250,15350,308467,460500.0,30000000.0
2004-06-14,14850,15200,13200,13500,658069,405000.0,30000000.0
2004-06-15,13750,14100,13400,14100,472600,423000.0,30000000.0
2004-06-16,14000,14600,14000,14350,261562,430500.0,30000000.0
2004-06-17,14200,14400,13650,14300,142680,429000.0,30000000.0
2004-06-18,14000,14100,13650,13650,151828,409500.0,30000000.0
2004-06-21,13550,14050,13000,13000,207164,390000.0,30000000.0
2004-06-22,13000,13450,12700,13150,206550,394500.0,30000000.0
2004-06-23,13150,13500,12950,13000,113450,390000.0,30000000.0
2004-06-24,13200,13500,13000,13500,144630,405000.0,30000000.0
2004-06-25,13350,14150,13300,14100,194160,423000.0,30000000.0
2004-06-28,14400,14900,14350,14500,150182,435000.0,30000000.0
2004-06-29,14650,14900,14300,14750,60650,442500.0,30000000.0
2004-06-30,14800,15000,14750,15000,73000,450000.0,30000000.0
2004-07-01,15000,15550,14900,15000,164844,450000.0,30000000.0
2004-07-02,14650,15100,14400,14850,113720,445500.0,30000000.0
2004-07-05,15150,15300,14850,15300,187870,459000.0,30000000.0
2004-07-06,15300,15550,14800,15000,77197,450000.0,30000000.0
2004-07-07,14500,15150,14500,15100,203030,453000.0,30000000.0
2004-07-08,15400,15400,14950,15100,145430,453000.0,30000000.0
2004-07-09,15350,15350,14850,14950,111230,448500.0,30000000.0
2004-07-12,14950,15250,14700,14700,55970,441000.0,30000000.0
2004-07-13,15000,15000,14650,14750,61780,442500.0,30000000.0
2004-07-14,14650,14800,14600,14700,61940,441000.0,30000000.0
2004-07-15,14550,14800,14150,14550,37370,436500.0,30000000.0
2004-07-16,14700,14850,13900,14850,153180,445500.0,30000000.0
2004-07-19,14700,15350,14700,15350,134770,460500.0,30000000.0
2004-07-20,15100,15750,15100,15350,380600,460500.0,30000000.0
2004-07-21,15800,15900,15200,15300,185526,459000.0,30000000.0
2004-07-22,14900,15000,14550,14650,155226,439500.0,30000000.0
2004-07-23,14800,14800,14250,14300,162890,429000.0,30000000.0
2004-07-26,13900,14400,13900,14150,63976,424500.0,30000000.0
2004-07-27,14100,14300,14050,14150,54183,424500.0,30000000.0
2004-07-28,14300,14450,14200,14300,61930,429000.0,30000000.0
2004-07-29,14050,14500,13850,14400,88747,432000.0,30000000.0
2004-07-30,14400,14650,14200,14600,85740,438000.0,30000000.0
2004-08-02,14200,14500,14050,14050,60680,421500.0,30000000.0
2004-08-03,14300,14300,14050,14100,85970,423000.0,30000000.0
2004-08-04,13900,14100,13750,14000,108122,420000.0,30000000.0
2004-08-05,14300,14600,14050,14450,93280,433500.0,30000000.0
2004-08-06,14350,14600,14050,14600,48750,438000.0,30000000.0
2004-08-09,14550,15100,14200,15000,155407,450000.0,30000000.0
2004-08-10,14700,15200,14650,15100,60330,453000.0,30000000.0
2004-08-11,14900,15100,14700,14800,130100,444000.0,30000000.0
2004-08-12,14950,14950,14700,14900,117341,447000.0,30000000.0
2004-08-13,14800,15400,14650,14800,270501,444000.0,30000000.0
2004-08-16,15000,15100,14700,14900,210054,447000.0,30000000.0
2004-08-17,15050,15400,15050,15400,165474,462000.0,30000000.0
2004-08-18,15550,16000,15450,15650,214456,469500.0,30000000.0
2004-08-19,15750,16050,15550,15850,257074,475500.0,30000000.0
2004-08-20,15700,16350,15700,16300,281343,489000.0,30000000.0
2004-08-23,16450,16650,16100,16100,96697,483000.0,30000000.0
2004-08-24,16100,16150,15700,15850,115874,475500.0,30000000.0
2004-08-25,15950,16500,15850,16500,123740,495000.0,30000000.0
2004-08-26,16500,16600,16300,16400,180440,492000.0,30000000.0
2004-08-27,16250,16650,16200,16650,106422,499500.0,30000000.0
2004-08-30,16450,16650,16100,16300,99400,489000.0,30000000.0
2004-08-31,16100,16450,16100,16400,93408,492000.0,30000000.0
2004-09-01,16500,17000,16300,17000,161277,510000.0,30000000.0
2004-09-02,16800,17150,16650,16950,180455,508500.0,30000000.0
2004-09-03,17100,17800,17000,17300,346240,519000.0,30000000.0
2004-09-06,17300,17450,17200,17350,120187,520500.0,30000000.0
2004-09-07,17350,17400,16800,16900,112782,507000.0,30000000.0
2004-09-08,16850,17200,16400,16600,104300,498000.0,30000000.0
2004-09-09,16450,16700,15950,16150,316111,484500.0,30000000.0
2004-09-10,16050,16250,15750,16200,417430,486000.0,30000000.0
2004-09-13,16300,16500,15750,16200,302106,486000.0,30000000.0
2004-09-14,16300,16550,15950,16250,382099,487500.0,30000000.0
2004-09-15,16300,16300,15750,16050,311050,481500.0,30000000.0
2004-09-16,15750,16900,15750,16550,1540104,496500.0,30000000.0
2004-09-17,16700,17150,16550,17000,453820,510000.0,30000000.0
2004-09-20,17000,17300,16750,16900,266525,507000.0,30000000.0
2004-09-21,17100,17150,16650,16650,225963,499500.0,30000000.0
2004-09-22,16800,16850,16000,16000,281100,480000.0,30000000.0
2004-09-23,15750,16150,15750,15950,130295,478500.0,30000000.0
2004-09-24,15900,16250,15750,16200,103740,486000.0,30000000.0
2004-09-30,16200,16650,16200,16550,148951,496500.0,30000000.0
2004-10-01,16700,17000,16550,16850,328390,505500.0,30000000.0
2004-10-04,17000,17400,16600,17400,514371,522000.0,30000000.0
2004-10-05,17500,17800,17200,17800,472753,534000.0,30000000.0
2004-10-06,17950,18350,17750,17950,997120,538500.0,30000000.0
2004-10-07,17950,18300,17550,18300,442390,549000.0,30000000.0
2004-10-08,18200,18600,18050,18300,453946,549000.0,30000000.0
2004-10-11,18150,18550,17850,18550,306745,556500.0,30000000.0
2004-10-12,18550,18550,17700,18250,458590,547500.0,30000000.0
2004-10-13,18100,18850,17850,18450,333990,553500.0,30000000.0
2004-10-14,18150,18500,18050,18450,215773,553500.0,30000000.0
2004-10-15,18450,18450,18050,18200,146540,546000.0,30000000.0
2004-10-18,18150,18500,17900,18400,193405,552000.0,30000000.0
2004-10-19,18550,19250,18550,19200,961185,576000.0,30000000.0
2004-10-20,19200,19500,18100,18100,406654,543000.0,30000000.0
2004-10-21,18300,19000,18150,18950,490948,568500.0,30000000.0
2004-10-22,19000,19150,18500,19050,301753,571500.0,30000000.0
2004-10-25,18650,18750,17950,18500,238080,555000.0,30000000.0
2004-10-26,18400,19100,18100,18600,210075,558000.0,30000000.0
2004-10-27,18700,18850,18150,18500,261610,555000.0,30000000.0
2004-10-28,18650,19050,18550,18850,288866,565500.0,30000000.0
2004-10-29,18850,18850,18400,18500,105663,555000.0,30000000.0
2004-11-01,18500,18650,18250,18450,147300,553500.0,30000000.0
2004-11-02,18400,19200,18300,18950,307420,568500.0,30000000.0
2004-11-03,18950,19800,18800,19800,435456,594000.0,30000000.0
2004-11-04,19600,19750,19250,19650,163992,589500.0,30000000.0
2004-11-05,19950,20000,19500,19750,212720,592500.0,30000000.0
2004-11-08,19800,19800,19100,19200,117430,576000.0,30000000.0
2004-11-09,19000,19300,18850,18950,100904,568500.0,30000000.0
2004-11-10,18950,19600,18950,19600,194845,588000.0,30000000.0
2004-11-11,19300,19550,19250,19300,90521,579000.0,30000000.0
2004-11-12,19350,19650,19300,19600,166070,588000.0,30000000.0
2004-11-15,19600,20000,19500,19650,236998,589500.0,30000000.0
2004-11-16,19400,19650,19050,19150,121342,574500.0,30000000.0
2004-11-17,19100,19700,19100,19250,163860,577500.0,30000000.0
2004-11-18,19150,19250,18250,18500,152680,555000.0,30000000.0
2004-11-19,18350,18800,18100,18300,90230,549000.0,30000000.0
2004-11-22,18000,18350,17850,17850,101199,535500.0,30000000.0
2004-11-23,17900,18200,17600,18200,151864,546000.0,30000000.0
2004-11-24,18000,18600,18000,18300,165882,549000.0,30000000.0
2004-11-25,18500,18500,17800,17900,175021,537000.0,30000000.0
2004-11-26,17800,18400,17800,17950,168120,538500.0,30000000.0
2004-11-29,17750,18150,17750,17950,75672,538500.0,30000000.0
2004-11-30,17850,18000,17450,18000,222984,540000.0,30000000.0
2004-12-01,17800,18150,17550,18000,132691,540000.0,30000000.0
2004-12-02,18200,18300,17650,17650,177983,529500.0,30000000.0
2004-12-03,17600,17750,17150,17150,288653,514500.0,30000000.0
2004-12-06,17200,17500,16950,17350,165866,520500.0,30000000.0
2004-12-07,17250,17400,17100,17200,82153,516000.0,30000000.0
2004-12-08,16900,17800,16650,17800,272376,534000.0,30000000.0
2004-12-09,17300,17550,17200,17200,181449,516000.0,30000000.0
2004-12-10,17300,17400,16900,17150,82220,514500.0,30000000.0
2004-12-13,17000,17450,17000,17450,94573,523500.0,30000000.0
2004-12-14,17200,17450,16900,17450,77631,523500.0,30000000.0
2004-12-15,17650,17750,17300,17700,193069,531000.0,30000000.0
2004-12-16,17950,17950,17250,17400,183400,522000.0,30000000.0
2004-12-17,17400,17550,17000,17450,132156,523500.0,30000000.0
2004-12-20,17450,17550,17100,17550,150288,526500.0,30000000.0
2004-12-21,17450,17500,17250,17250,84530,517500.0,30000000.0
2004-12-22,17250,17450,16750,16750,211291,502500.0,30000000.0
2004-12-23,16800,17000,16250,16700,175577,501000.0,30000000.0
2004-12-24,16600,16700,16300,16300,115487,489000.0,30000000.0
2004-12-27,16150,16400,16150,16400,159316,492000.0,30000000.0
2004-12-28,16500,16950,16400,16950,193080,508500.0,30000000.0
2004-12-29,16800,17550,16700,17550,197199,526500.0,30000000.0
2004-12-30,17600,18000,17400,18000,259111,540000.0,30000000.0
2005-01-03,17750,17850,17550,17600,79050,528000.0,30000000.0
2005-01-04,17600,17800,17050,17800,330790,534000.0,30000000.0
2005-01-05,17450,18450,17450,18400,363892,552000.0,30000000.0
2005-01-06,18400,18400,18050,18050,79259,541500.0,30000000.0
2005-01-07,18050,18300,17550,18050,106249,541500.0,30000000.0
2005-01-10,17750,17900,17500,17800,97264,534000.0,30000000.0
2005-01-11,17700,17900,17550,17900,81312,537000.0,30000000.0
2005-01-12,17700,17900,17100,17400,305500,522000.0,30000000.0
2005-01-13,17250,17600,17250,17450,154281,523500.0,30000000.0
2005-01-14,17200,18150,17200,18000,383120,540000.0,30000000.0
2005-01-17,18150,19000,17900,18000,777488,540000.0,30000000.0
2005-01-18,18500,19150,18350,18700,754702,561000.0,30000000.0
2005-01-19,18900,19250,18550,18600,373954,558000.0,30000000.0
2005-01-20,18550,18600,18050,18200,208712,546000.0,30000000.0
2005-01-21,18000,18800,18000,18700,196357,561000.0,30000000.0
2005-01-24,18700,19100,18550,19000,288079,570000.0,30000000.0
2005-01-25,19000,19250,18600,19100,425330,573000.0,30000000.0
2005-01-26,19200,20500,18950,20450,810500,613500.0,30000000.0
2005-01-27,20500,20500,19800,20250,209742,607500.0,30000000.0
2005-01-28,20250,20450,19750,20450,193140,613500.0,30000000.0
2005-01-31,20100,20700,20100,20500,164806,615000.0,30000000.0
2005-02-01,20250,20400,19800,19850,117891,595500.0,30000000.0
2005-02-02,19850,20200,19550,20200,167930,606000.0,30000000.0
2005-02-03,19900,20300,19800,19900,65040,597000.0,30000000.0
2005-02-04,19850,20150,19600,19950,124237,598500.0,30000000.0
2005-02-07,19750,20250,19750,20200,228573,606000.0,30000000.0
2005-02-11,19750,20200,19650,19700,218442,591000.0,30000000.0
2005-02-14,19800,20100,19300,19700,370077,591000.0,30000000.0
2005-02-15,19700,19700,19350,19450,207731,583500.0,30000000.0
2005-02-16,19550,19800,19300,19350,255090,580500.0,30000000.0
2005-02-17,19200,19350,19000,19250,178276,577500.0,30000000.0
2005-02-18,18900,20200,18900,20000,359884,600000.0,30000000.0
2005-02-21,20000,20650,19750,20650,341690,619500.0,30000000.0
2005-02-22,20750,20750,20000,20250,177267,607500.0,30000000.0
2005-02-23,20050,20050,19600,19650,108148,589500.0,30000000.0
2005-02-24,19500,20350,19500,19850,189986,595500.0,30000000.0
2005-02-25,20000,21300,19900,21100,363513,633000.0,30000000.0
2005-02-28,21400,21400,20600,21000,323330,630000.0,30000000.0
2005-03-02,21200,21650,20900,21500,383041,645000.0,30000000.0
2005-03-03,21500,22000,21100,21700,264582,651000.0,30000000.0
2005-03-04,21550,21800,21000,21600,199560,648000.0,30000000.0
2005-03-07,21500,21550,20500,20600,195354,618000.0,30000000.0
2005-03-08,20600,20800,19900,20500,170934,615000.0,30000000.0
2005-03-09,20300,20900,20150,20650,137179,619500.0,30000000.0
2005-03-10,20650,20700,19750,20300,225130,609000.0,30000000.0
2005-03-11,20550,20850,20300,20550,171749,616500.0,30000000.0
2005-03-14,20400,21000,20350,20800,133540,624000.0,30000000.0
2005-03-15,20800,20850,20050,20500,131360,615000.0,30000000.0
2005-03-16,20400,20500,20100,20300,73738,609000.0,30000000.0
2005-03-17,19800,20100,19450,19550,104220,586500.0,30000000.0
2005-03-18,19250,19650,18500,19000,176690,570000.0,30000000.0
2005-03-21,19000,19150,18700,19050,100730,571500.0,30000000.0
2005-03-22,19000,19150,18750,18800,111145,564000.0,30000000.0
2005-03-23,18900,18950,17950,18000,129778,540000.0,30000000.0
2005-03-24,18350,18350,17350,17750,214536,532500.0,30000000.0
2005-03-25,17850,18650,17700,18500,218550,555000.0,30000000.0
2005-03-28,18500,18800,18200,18600,105947,558000.0,30000000.0
2005-03-29,18400,18500,17850,17850,106496,535500.0,30000000.0
2005-03-30,17900,18250,17600,17900,197004,537000.0,30000000.0
2005-03-31,18150,18600,18100,18150,141920,544500.0,30000000.0
2005-04-01,18100,18800,18000,18700,219470,561000.0,30000000.0
2005-04-04,18700,19000,18550,18800,140840,564000.0,30000000.0
2005-04-06,19000,19150,18700,19000,197550,570000.0,30000000.0
2005-04-07,19100,19100,18550,19000,103590,570000.0,30000000.0
2005-04-08,19000,19250,18800,19100,96543,573000.0,30000000.0
2005-04-11,18900,19050,18650,18850,108000,565500.0,30000000.0
2005-04-12,18600,18800,18450,18650,54770,559500.0,30000000.0
2005-04-13,18750,18850,18250,18500,76500,555000.0,30000000.0
2005-04-14,18300,18500,17500,17500,246231,525000.0,30000000.0
2005-04-15,17700,17700,16450,17000,317354,510000.0,30000000.0
2005-04-18,16550,16650,16350,16500,106551,495000.0,30000000.0
2005-04-19,16550,16900,16550,16700,297878,501000.0,30000000.0
2005-04-20,16900,17150,16500,16550,194271,496500.0,30000000.0
2005-04-21,16350,17150,16050,17100,136830,513000.0,30000000.0
2005-04-22,17350,17800,17150,17750,186340,532500.0,30000000.0
2005-04-25,17650,17750,16800,17500,166141,525000.0,30000000.0
2005-04-26,17500,18000,17300,17850,95552,535500.0,30000000.0
2005-04-27,17500,17800,17300,17600,63017,528000.0,30000000.0
2005-04-28,17950,17950,17300,17850,57470,535500.0,30000000.0
2005-04-29,17700,17750,17150,17750,115450,532500.0,30000000.0
2005-05-02,17500,17750,17500,17650,37290,529500.0,30000000.0
2005-05-03,17600,18250,17450,18000,102390,540000.0,30000000.0
2005-05-04,18100,18500,17900,18300,145320,549000.0,30000000.0
2005-05-06,18150,18350,18100,18100,84890,543000.0,30000000.0
2005-05-09,18400,18400,17450,17950,213540,538500.0,30000000.0
2005-05-10,17850,17900,17200,17500,210530,525000.0,30000000.0
2005-05-11,17200,17650,17200,17600,79770,528000.0,30000000.0
2005-05-12,17350,17700,17350,17400,97400,522000.0,30000000.0
2005-05-13,17300,17550,17100,17350,35452,520500.0,30000000.0
2005-05-16,17350,17750,17250,17700,55951,531000.0,30000000.0
2005-05-17,17600,17950,17500,17700,47756,531000.0,30000000.0
2005-05-18,17850,17950,17500,17750,101545,532500.0,30000000.0
2005-05-19,17850,18250,17800,18250,73566,547500.0,30000000.0
2005-05-20,18100,18350,17800,18200,87360,546000.0,30000000.0
2005-05-23,18200,18250,18000,18250,83130,547500.0,30000000.0
2005-05-24,18100,18350,17950,18100,46781,543000.0,30000000.0
2005-05-25,18050,18200,17800,18000,91433,540000.0,30000000.0
2005-05-26,18100,18150,17850,17950,42820,538500.0,30000000.0
2005-05-27,18050,18750,18050,18500,120050,555000.0,30000000.0
2005-05-30,18500,19000,18400,18750,97360,562500.0,30000000.0
2005-05-31,18950,19700,18600,19700,90190,591000.0,30000000.0
2005-06-01,19200,19450,19100,19200,73091,576000.0,30000000.0
2005-06-02,19200,19350,18950,19000,92943,570000.0,30000000.0
2005-06-03,19100,19150,18800,19000,42671,570000.0,30000000.0
2005-06-07,19000,19200,18700,18800,33140,564000.0,30000000.0
2005-06-08,18750,19300,18700,19300,106562,579000.0,30000000.0
2005-06-09,19300,19350,18800,19300,152998,579000.0,30000000.0
2005-06-10,19100,19600,19050,19450,135790,583500.0,30000000.0
2005-06-13,19300,19550,18750,19000,92006,570000.0,30000000.0
2005-06-14,18700,19200,18300,18400,81320,552000.0,30000000.0
2005-06-15,18500,18650,18400,18450,59160,553500.0,30000000.0
2005-06-16,18500,18650,18000,18100,113684,543000.0,30000000.0
